"Site Time","Nextracker 01: Tracker Position 1 (TrackerPos1) Degrees","Nextracker 01: Tracker Position 2 (TrackerPos2) Degrees","Nextracker 01: Tracker Position 3 (TrackerPos3) Degrees"
01-02-2024 14:30:00,59.593,60.06,59.71
01-02-2024 14:45:00,59.572,60.06,59.705
01-02-2024 15:00:00,59.56,60.06,59.695
01-02-2024 15:15:00,59.56,59.374,59.096
01-02-2024 15:30:00,46.231,45.154,45.487
01-02-2024 15:45:00,30.074,29.767,29.838
01-02-2024 16:00:00,19.199,18.941,19.148
01-02-2024 16:15:00,2.274,1.977,1.889
01-02-2024 16:30:00,-0.19,-0.53,-0.58
01-02-2024 16:45:00,48.15,48.004,47.895
01-02-2024 17:00:00,57.32,57.21,57.09
01-02-2024 17:15:00,57.32,57.21,57.09
01-02-2024 17:30:00,57.32,57.21,57.09
01-02-2024 17:45:00,57.32,57.21,57.09
01-02-2024 18:00:00,57.32,57.21,57.079
01-02-2024 18:15:00,57.32,57.21,57.077
01-02-2024 18:30:00,57.32,57.21,57.09
01-02-2024 18:45:00,57.32,57.21,57.09
01-02-2024 19:00:00,57.32,57.21,57.09
01-02-2024 19:15:00,57.32,57.21,57.09
01-02-2024 19:30:00,57.32,57.21,57.09
01-02-2024 19:45:00,57.32,57.21,57.09
01-02-2024 20:00:00,57.32,57.234,57.09
01-02-2024 20:15:00,57.32,57.227,57.09
01-02-2024 20:30:00,57.32,57.241,57.09
01-02-2024 20:45:00,57.32,57.21,57.09
01-02-2024 21:00:00,57.32,57.21,57.09
01-02-2024 21:15:00,57.32,57.21,57.09
01-02-2024 21:30:00,57.32,57.21,57.09
01-02-2024 21:45:00,57.32,57.235,57.09
01-02-2024 22:00:00,57.32,57.21,57.09
01-02-2024 22:15:00,57.32,57.21,57.09
01-02-2024 22:30:00,57.32,57.21,57.072
01-02-2024 22:45:00,57.296,57.235,57.09
01-02-2024 23:00:00,57.32,57.21,57.072
01-02-2024 23:15:00,57.271,57.278,57.09
01-02-2024 23:30:00,57.32,57.256,57.09
01-02-2024 23:45:00,57.32,57.246,57.09
01-03-2024 00:00:00,57.32,57.239,57.09
01-03-2024 00:15:00,57.32,57.259,57.09
01-03-2024 00:30:00,57.32,57.289,57.09
01-03-2024 00:45:00,57.32,57.252,57.09
01-03-2024 01:00:00,57.32,57.25,57.09
01-03-2024 01:15:00,57.32,57.27,57.09
01-03-2024 01:30:00,57.32,57.255,57.09
01-03-2024 01:45:00,57.32,57.226,57.09
01-03-2024 02:00:00,57.32,57.21,57.09
01-03-2024 02:15:00,57.32,57.21,57.09
01-03-2024 02:30:00,57.32,57.266,57.09
01-03-2024 02:45:00,57.32,57.252,57.09
01-03-2024 03:00:00,57.32,57.235,57.09
01-03-2024 03:15:00,57.32,57.21,57.09
01-03-2024 03:30:00,57.32,57.266,57.09
01-03-2024 03:45:00,57.32,57.23,57.09
01-03-2024 04:00:00,57.32,57.226,57.09
01-03-2024 04:15:00,57.32,57.246,57.09
01-03-2024 04:30:00,57.32,57.304,57.09
01-03-2024 04:45:00,57.32,57.278,57.09
01-03-2024 05:00:00,57.32,57.28,57.09
01-03-2024 05:15:00,57.32,57.231,57.09
01-03-2024 05:30:00,57.32,57.255,57.09
01-03-2024 05:45:00,57.32,57.228,57.09
01-03-2024 06:00:00,57.32,57.234,57.09
01-03-2024 06:15:00,57.271,57.259,57.09
01-03-2024 06:30:00,57.32,57.21,57.06
01-03-2024 06:45:00,57.32,57.26,57.022
01-03-2024 07:00:00,57.32,57.21,57.069
01-03-2024 07:15:00,57.271,57.234,57.072
01-03-2024 07:30:00,57.32,57.21,57.09
01-03-2024 07:45:00,35.955,35.807,35.682
01-03-2024 08:00:00,-0.322,-0.58,-0.602
01-03-2024 08:15:00,-14.107,-14.051,-14.48
01-03-2024 08:30:00,-24.977,-25.34,-24.995
01-03-2024 08:45:00,-38.691,-38.634,-38.712
01-03-2024 09:00:00,-56.108,-56.063,-56.205
01-03-2024 09:15:00,-60.4,-60.292,-60.379
01-03-2024 09:30:00,-60.455,-60.255,-60.355
01-03-2024 09:45:00,-60.553,-60.237,-60.35
01-03-2024 10:00:00,-59.927,-59.555,-59.541
01-03-2024 10:15:00,-55.171,-55.684,-55.741
01-03-2024 10:30:00,-50.266,-49.983,-50.439
01-03-2024 10:45:00,-44.325,-44.63,-44.441
01-03-2024 11:00:00,-38.221,-38.283,-38.016
01-03-2024 11:15:00,-31.225,-30.873,-30.619
01-03-2024 11:30:00,-23.224,-23.209,-23.487
01-03-2024 11:45:00,-15.286,-15.096,-15.038
01-03-2024 12:00:00,-6.228,-6.349,-6.174
01-03-2024 12:15:00,2.649,2.27,1.875
01-03-2024 12:30:00,10.873,10.59,10.769
01-03-2024 12:45:00,19.583,19.059,19.239
01-03-2024 13:00:00,27.067,26.958,26.805
01-03-2024 13:15:00,34.234,34.272,34.625
01-03-2024 13:30:00,41.136,40.938,41.094
01-03-2024 13:45:00,47.193,47.289,46.893
01-03-2024 14:00:00,52.313,52.641,52.273
01-03-2024 14:15:00,57.602,57.579,57.588
01-03-2024 14:30:00,59.64,59.95,59.75
01-03-2024 14:45:00,59.64,59.95,59.75
01-03-2024 15:00:00,59.622,59.95,59.765
01-03-2024 15:15:00,59.062,59.277,59.13
01-03-2024 15:30:00,46.593,46.487,46.545
01-03-2024 15:45:00,30.08,30.035,30.043
01-03-2024 16:00:00,19.718,19.863,20.049
01-03-2024 16:15:00,2.134,2.05,1.963
01-03-2024 16:30:00,-0.084,-0.36,-0.347
01-03-2024 16:45:00,47.897,47.88,47.807
01-03-2024 17:00:00,57.21,57.235,57.21
01-03-2024 17:15:00,57.21,57.227,57.21
01-03-2024 17:30:00,57.21,57.265,57.21
01-03-2024 17:45:00,57.21,57.302,57.21
01-03-2024 18:00:00,57.21,57.306,57.21
01-03-2024 18:15:00,57.21,57.286,57.21
01-03-2024 18:30:00,57.21,57.25,57.21
01-03-2024 18:45:00,57.21,57.295,57.21
01-03-2024 19:00:00,57.21,57.305,57.21
01-03-2024 19:15:00,57.21,57.304,57.21
01-03-2024 19:30:00,57.21,57.279,57.21
01-03-2024 19:45:00,57.21,57.3,57.21
01-03-2024 20:00:00,57.21,57.266,57.21
01-03-2024 20:15:00,57.21,57.32,57.21
01-03-2024 20:30:00,57.21,57.32,57.21
01-03-2024 20:45:00,57.21,57.271,57.21
01-03-2024 21:00:00,57.21,57.32,57.21
01-03-2024 21:15:00,57.21,57.252,57.21
01-03-2024 21:30:00,57.21,57.251,57.21
01-03-2024 21:45:00,57.21,57.319,57.21
01-03-2024 22:00:00,57.21,57.32,57.21
01-03-2024 22:15:00,57.21,57.296,57.259
01-03-2024 22:30:00,57.21,57.32,57.21
01-03-2024 22:45:00,57.21,57.301,57.21
01-03-2024 23:00:00,57.21,57.29,57.21
01-03-2024 23:15:00,57.21,57.32,57.21
01-03-2024 23:30:00,57.21,57.32,57.21
01-03-2024 23:45:00,57.21,57.32,57.21
01-04-2024 00:00:00,57.21,57.32,57.21
01-04-2024 00:15:00,57.21,57.32,57.21
01-04-2024 00:30:00,57.21,57.32,57.21
01-04-2024 00:45:00,57.21,57.32,57.21
01-04-2024 01:00:00,57.21,57.296,57.21
01-04-2024 01:15:00,57.21,57.271,57.21
01-04-2024 01:30:00,57.21,57.32,57.21
01-04-2024 01:45:00,57.21,57.32,57.21
01-04-2024 02:00:00,57.21,57.32,57.21
01-04-2024 02:15:00,57.21,57.32,57.21
01-04-2024 02:30:00,57.21,57.32,57.21
01-04-2024 02:45:00,57.21,57.303,57.21
01-04-2024 03:00:00,57.21,57.25,57.21
01-04-2024 03:15:00,57.21,57.319,57.21
01-04-2024 03:30:00,57.21,57.32,57.21
01-04-2024 03:45:00,57.21,57.32,57.228
01-04-2024 04:00:00,57.21,57.32,57.24
01-04-2024 04:15:00,57.21,57.296,57.21
01-04-2024 04:30:00,57.21,57.296,57.21
01-04-2024 04:45:00,57.21,57.32,57.21
01-04-2024 05:00:00,57.21,57.32,57.251
01-04-2024 05:15:00,57.21,57.32,57.211
01-04-2024 05:30:00,57.21,57.32,57.21
01-04-2024 05:45:00,57.21,57.32,57.21
01-04-2024 06:00:00,57.21,57.32,57.21
01-04-2024 06:15:00,57.21,57.32,57.21
01-04-2024 06:30:00,57.21,57.32,57.21
01-04-2024 06:45:00,57.21,57.32,57.21
01-04-2024 07:00:00,57.21,57.281,57.234
01-04-2024 07:15:00,57.21,57.319,57.229
01-04-2024 07:30:00,57.21,57.32,57.24
01-04-2024 07:45:00,32.394,35.006,34.93
01-04-2024 08:00:00,-0.314,-0.378,-0.418
01-04-2024 08:15:00,-13.726,-11.065,-14
01-04-2024 08:30:00,-25.019,-25.629,-25.39
01-04-2024 08:45:00,-38.329,-38.749,-39.114
01-04-2024 09:00:00,-56.804,-56.5,-56.994
01-04-2024 09:15:00,-60.09,-60.224,-60.31
01-04-2024 09:30:00,-60.09,-60.238,-60.31
01-04-2024 09:45:00,-60.09,-60.241,-60.31
01-04-2024 10:00:00,-59.14,-59.735,-59.612
01-04-2024 10:15:00,-55.37,-55.338,-55.718
01-04-2024 10:30:00,-50.208,-49.929,-50.131
01-04-2024 10:45:00,-44.426,-44.025,-43.966
01-04-2024 11:00:00,-37.704,-37.824,-37.652
01-04-2024 11:15:00,-30.319,-30.651,-31.281
01-04-2024 11:30:00,-23.056,-23.033,-23.343
01-04-2024 11:45:00,-15.651,-15.496,-14.85
01-04-2024 12:00:00,-6.706,-7.052,-6.897
01-04-2024 12:15:00,1.632,2.23,1.836
01-04-2024 12:30:00,10.688,10.625,9.902
01-04-2024 12:45:00,18.334,19.088,18.828
01-04-2024 13:00:00,26.416,26.849,26.782
01-04-2024 13:15:00,34.022,34.558,33.611
01-04-2024 13:30:00,41.085,40.937,40.803
01-04-2024 13:45:00,46.766,46.906,47.068
01-04-2024 14:00:00,51.765,51.896,52.411
01-04-2024 14:15:00,57.474,57.065,56.723
01-04-2024 14:30:00,59.49,59.175,59.22
01-04-2024 14:45:00,59.47,59.16,59.22
01-04-2024 15:00:00,59.503,59.159,59.22
01-04-2024 15:15:00,59.54,59.178,59.22
01-04-2024 15:30:00,48.322,48.354,48.406
01-04-2024 15:45:00,32.106,32.018,31.997
01-04-2024 16:00:00,20.244,20.97,20.965
01-04-2024 16:15:00,5.594,2.244,5.507
01-04-2024 16:30:00,2.89,2.951,3.952
01-04-2024 16:45:00,44.134,44.061,47.488
01-04-2024 17:00:00,57.32,57.32,57.09
01-04-2024 17:15:00,57.32,57.32,57.09
01-04-2024 17:30:00,57.32,57.32,57.09
01-04-2024 17:45:00,57.32,57.32,57.09
01-04-2024 18:00:00,57.32,57.32,57.09
01-04-2024 18:15:00,57.32,57.32,57.09
01-04-2024 18:30:00,57.32,57.32,57.09
01-04-2024 18:45:00,57.32,57.32,57.09
01-04-2024 19:00:00,57.32,57.32,57.09
01-04-2024 19:15:00,57.32,57.32,57.09
01-04-2024 19:30:00,57.32,57.32,57.09
01-04-2024 19:45:00,57.32,57.32,57.09
01-04-2024 20:00:00,57.32,57.32,57.09
01-04-2024 20:15:00,57.32,57.32,57.09
01-04-2024 20:30:00,57.32,57.32,57.09
01-04-2024 20:45:00,57.32,57.32,57.09
01-04-2024 21:00:00,57.32,57.32,57.09
01-04-2024 21:15:00,57.32,57.32,57.09
01-04-2024 21:30:00,57.32,57.32,57.09
01-04-2024 21:45:00,57.32,57.32,57.092
01-04-2024 22:00:00,57.32,57.32,57.108
01-04-2024 22:15:00,57.32,57.32,57.137
01-04-2024 22:30:00,57.32,57.32,57.157
01-04-2024 22:45:00,57.32,57.32,57.137
01-04-2024 23:00:00,57.32,57.32,57.09
01-04-2024 23:15:00,57.32,57.32,57.09
01-04-2024 23:30:00,57.32,57.32,57.09
01-04-2024 23:45:00,57.32,57.32,57.117
01-05-2024 00:00:00,57.32,57.32,57.09
01-05-2024 00:15:00,57.32,57.32,57.09
01-05-2024 00:30:00,57.32,57.32,57.143
01-05-2024 00:45:00,57.32,57.32,57.09
01-05-2024 01:00:00,57.32,57.32,57.108
01-05-2024 01:15:00,57.362,57.32,57.091
01-05-2024 01:30:00,57.333,57.32,57.09
01-05-2024 01:45:00,57.32,57.32,57.09
01-05-2024 02:00:00,57.32,57.32,57.09
01-05-2024 02:15:00,57.32,57.32,57.09
01-05-2024 02:30:00,57.32,57.32,57.108
01-05-2024 02:45:00,57.32,57.32,57.091
01-05-2024 03:00:00,57.32,57.32,57.09
01-05-2024 03:15:00,57.32,57.32,57.09
01-05-2024 03:30:00,57.32,57.32,57.09
01-05-2024 03:45:00,57.32,57.32,57.09
01-05-2024 04:00:00,57.32,57.32,57.09
01-05-2024 04:15:00,57.32,57.32,57.09
01-05-2024 04:30:00,57.32,57.32,57.09
01-05-2024 04:45:00,57.32,57.32,57.09
01-05-2024 05:00:00,57.32,57.32,57.09
01-05-2024 05:15:00,57.32,57.32,57.09
01-05-2024 05:30:00,57.32,57.32,57.09
01-05-2024 05:45:00,57.32,57.32,57.09
01-05-2024 06:00:00,57.32,57.32,57.09
01-05-2024 06:15:00,57.32,57.32,57.09
01-05-2024 06:30:00,57.32,57.32,57.09
01-05-2024 06:45:00,57.32,57.32,57.09
01-05-2024 07:00:00,57.32,57.32,57.09
01-05-2024 07:15:00,57.32,57.32,57.09
01-05-2024 07:30:00,57.32,57.32,57.09
01-05-2024 07:45:00,22.042,22.042,21.751
01-05-2024 08:00:00,-0.25,-0.272,-0.572
01-05-2024 08:15:00,-10.278,-10.723,-10.691
01-05-2024 08:30:00,-24.409,-24.851,-25.168
01-05-2024 08:45:00,-37.92,-37.993,-37.944
01-05-2024 09:00:00,-56.491,-56.401,-56.511
01-05-2024 09:15:00,-60.31,-60.09,-60.366
01-05-2024 09:30:00,-60.31,-60.09,-60.388
01-05-2024 09:45:00,-60.31,-60.09,-60.367
01-05-2024 10:00:00,-59.658,-59.586,-59.84
01-05-2024 10:15:00,-55.344,-55.479,-55.475
01-05-2024 10:30:00,-49.877,-50.365,-50.17
01-05-2024 10:45:00,-44.487,-44.126,-44.4
01-05-2024 11:00:00,-38.147,-37.979,-38.006
01-05-2024 11:15:00,-31.078,-31.172,-31.219
01-05-2024 11:30:00,-23.513,-23.744,-23.731
01-05-2024 11:45:00,-15.534,-15.69,-15.719
01-05-2024 12:00:00,-6.515,-6.432,-7.037
01-05-2024 12:15:00,1.705,1.726,1.643
01-05-2024 12:30:00,10.01,9.958,10.216
01-05-2024 12:45:00,18.771,18.431,18.513
01-05-2024 13:00:00,26.485,26.274,26.213
01-05-2024 13:15:00,33.62,33.269,33.396
01-05-2024 13:30:00,40.341,40.396,39.891
01-05-2024 13:45:00,46.336,46.292,45.983
01-05-2024 14:00:00,52.2,51.933,52.166
01-05-2024 14:15:00,57.264,56.835,57.343
01-05-2024 14:30:00,59.6,59.076,59.807
01-05-2024 14:45:00,59.746,59.024,59.95
01-05-2024 15:00:00,59.75,59.02,59.95
01-05-2024 15:15:00,59.685,58.97,59.887
01-05-2024 15:30:00,47.904,47.805,47.862
01-05-2024 15:45:00,31.697,31.65,31.546
01-05-2024 16:00:00,20.727,20.812,20.833
01-05-2024 16:15:00,5.22,5.27,5.205
01-05-2024 16:30:00,-0.293,-0.25,-0.41
01-05-2024 16:45:00,34.526,34.545,34.482
01-05-2024 17:00:00,57.21,57.21,57.21
01-05-2024 17:15:00,57.21,57.21,57.21
01-05-2024 17:30:00,57.21,57.21,57.21
01-05-2024 17:45:00,57.21,57.21,57.21
01-05-2024 18:00:00,57.21,57.21,57.21
01-05-2024 18:15:00,57.21,57.21,57.21
01-05-2024 18:30:00,57.21,57.21,57.21
01-05-2024 18:45:00,57.21,57.21,57.21
01-05-2024 19:00:00,57.21,57.21,57.21
01-05-2024 19:15:00,57.21,57.21,57.21
01-05-2024 19:30:00,57.21,57.21,57.21
01-05-2024 19:45:00,57.21,57.21,57.21
01-05-2024 20:00:00,57.21,57.21,57.21
01-05-2024 20:15:00,57.21,57.21,57.21
01-05-2024 20:30:00,57.21,57.21,57.21
01-05-2024 20:45:00,57.21,57.21,57.21
01-05-2024 21:00:00,57.21,57.21,57.21
01-05-2024 21:15:00,57.21,57.21,57.21
01-05-2024 21:30:00,57.21,57.21,57.21
01-05-2024 21:45:00,57.21,57.21,57.21
01-05-2024 22:00:00,57.21,57.21,57.21
01-05-2024 22:15:00,57.21,57.21,57.21
01-05-2024 22:30:00,57.21,57.21,57.21
01-05-2024 22:45:00,57.21,57.21,57.21
01-05-2024 23:00:00,57.21,57.21,57.21
01-05-2024 23:15:00,57.21,57.234,57.21
01-05-2024 23:30:00,57.21,57.21,57.21
01-05-2024 23:45:00,57.21,57.21,57.21
01-06-2024 00:00:00,57.21,57.21,57.21
01-06-2024 00:15:00,57.21,57.21,57.21
01-06-2024 00:30:00,57.21,57.21,57.21
01-06-2024 00:45:00,57.21,57.21,57.21
01-06-2024 01:00:00,57.21,57.21,57.21
01-06-2024 01:15:00,57.21,57.21,57.21
01-06-2024 01:30:00,57.21,57.21,57.21
01-06-2024 01:45:00,57.21,57.21,57.21
01-06-2024 02:00:00,57.194,57.21,57.21
01-06-2024 02:15:00,57.163,57.21,57.21
01-06-2024 02:30:00,57.21,57.21,57.21
01-06-2024 02:45:00,57.21,57.21,57.21
01-06-2024 03:00:00,57.142,57.21,57.21
01-06-2024 03:15:00,57.163,57.21,57.21
01-06-2024 03:30:00,57.157,57.21,57.21
01-06-2024 03:45:00,57.117,57.21,57.21
01-06-2024 04:00:00,57.16,57.21,57.21
01-06-2024 04:15:00,57.209,57.21,57.21
01-06-2024 04:30:00,57.192,57.21,57.21
01-06-2024 04:45:00,57.188,57.21,57.21
01-06-2024 05:00:00,57.161,57.21,57.21
01-06-2024 05:15:00,57.091,57.21,57.21
01-06-2024 05:30:00,57.106,57.21,57.21
01-06-2024 05:45:00,57.153,57.21,57.21
01-06-2024 06:00:00,57.157,57.21,57.21
01-06-2024 06:15:00,57.189,57.21,57.21
01-06-2024 06:30:00,57.155,57.21,57.21
01-06-2024 06:45:00,57.191,57.21,57.21
01-06-2024 07:00:00,57.21,57.21,57.21
01-06-2024 07:15:00,57.21,57.259,57.21
01-06-2024 07:30:00,57.193,57.21,57.21
01-06-2024 07:45:00,22.027,22.123,22.109
01-06-2024 08:00:00,-0.317,-0.207,-0.233
01-06-2024 08:15:00,-9.804,-9.886,-10.184
01-06-2024 08:30:00,-25.398,-24.731,-24.339
01-06-2024 08:45:00,-37.2,-37.61,-37.271
01-06-2024 09:00:00,-57.144,-54.816,-57.376
01-06-2024 09:15:00,-60.444,-60.09,-60.492
01-06-2024 09:30:00,-60.486,-60.114,-60.51
01-06-2024 09:45:00,-60.467,-60.157,-60.493
01-06-2024 10:00:00,-59.353,-59.62,-59.315
01-06-2024 10:15:00,-55.564,-55.453,-55.936
01-06-2024 10:30:00,-50.254,-50.546,-50.115
01-06-2024 10:45:00,-44.613,-44.648,-43.975
01-06-2024 11:00:00,-38.714,-38.515,-38.449
01-06-2024 11:15:00,-31.5,-31.415,-31.663
01-06-2024 11:30:00,-24.203,-24.109,-24.04
01-06-2024 11:45:00,-16.343,-16.656,-16.302
01-06-2024 12:00:00,-6.747,-7.372,-7.501
01-06-2024 12:15:00,0.713,1.417,1.331
01-06-2024 12:30:00,9.301,9.216,10.01
01-06-2024 12:45:00,18.258,18.24,18.2
01-06-2024 13:00:00,25.49,25.67,25.506
01-06-2024 13:15:00,32.615,32.838,32.781
01-06-2024 13:30:00,39.556,39.904,40.003
01-06-2024 13:45:00,45.53,45.841,45.645
01-06-2024 14:00:00,51.376,51.421,51.242
01-06-2024 14:15:00,56.153,56.576,56.121
01-06-2024 14:30:00,59.042,59.7,59.28
01-06-2024 14:45:00,59.129,59.843,59.372
01-06-2024 15:00:00,59.22,59.844,59.33
01-06-2024 15:15:00,59.158,59.811,59.341
01-06-2024 15:30:00,50.592,51.069,50.58
01-06-2024 15:45:00,33.554,33.433,33.445
01-06-2024 16:00:00,21.477,21.405,21.483
01-06-2024 16:15:00,6.229,6.177,6.332
01-06-2024 16:30:00,-0.36,-0.36,-0.19
01-06-2024 16:45:00,34.397,34.47,34.478
01-06-2024 17:00:00,57.123,57.21,57.09
01-06-2024 17:15:00,57.109,57.259,57.09
01-06-2024 17:30:00,57.124,57.21,57.09
01-06-2024 17:45:00,57.208,57.227,57.09
01-06-2024 18:00:00,57.136,57.249,57.09
01-06-2024 18:15:00,57.128,57.227,57.09
01-06-2024 18:30:00,57.165,57.254,57.09
01-06-2024 18:45:00,57.21,57.277,57.09
01-06-2024 19:00:00,57.197,57.21,57.09
01-06-2024 19:15:00,57.168,57.21,57.09
01-06-2024 19:30:00,57.21,57.21,57.09
01-06-2024 19:45:00,57.21,57.21,57.09
01-06-2024 20:00:00,57.21,57.235,57.09
01-06-2024 20:15:00,57.191,57.235,57.09
01-06-2024 20:30:00,57.196,57.234,57.09
01-06-2024 20:45:00,57.157,57.21,57.09
01-06-2024 21:00:00,57.176,57.21,57.09
01-06-2024 21:15:00,57.191,57.236,57.09
01-06-2024 21:30:00,57.21,57.234,57.09
01-06-2024 21:45:00,57.165,57.236,57.09
01-06-2024 22:00:00,57.162,57.276,57.09
01-06-2024 22:15:00,57.189,57.21,57.09
01-06-2024 22:30:00,57.132,57.235,57.09
01-06-2024 22:45:00,57.09,57.212,57.09
01-06-2024 23:00:00,57.09,57.306,57.09
01-06-2024 23:15:00,57.09,57.253,57.09
01-06-2024 23:30:00,57.124,57.266,57.09
01-06-2024 23:45:00,57.136,57.228,57.09
01-07-2024 00:00:00,57.124,57.21,57.09
01-07-2024 00:15:00,57.136,57.259,57.09
01-07-2024 00:30:00,57.09,57.235,57.09
01-07-2024 00:45:00,57.143,57.277,57.09
01-07-2024 01:00:00,57.09,57.32,57.09
01-07-2024 01:15:00,57.09,57.279,57.09
01-07-2024 01:30:00,57.09,57.229,57.09
01-07-2024 01:45:00,57.09,57.276,57.09
01-07-2024 02:00:00,57.09,57.254,57.09
01-07-2024 02:15:00,57.09,57.228,57.09
01-07-2024 02:30:00,57.09,57.21,57.09
01-07-2024 02:45:00,57.09,57.259,57.09
01-07-2024 03:00:00,57.09,57.21,57.09
01-07-2024 03:15:00,57.09,57.21,57.09
01-07-2024 03:30:00,57.09,57.21,57.09
01-07-2024 03:45:00,57.09,57.276,57.089
01-07-2024 04:00:00,57.09,57.223,57.06
01-07-2024 04:15:00,57.09,57.21,57.09
01-07-2024 04:30:00,57.09,57.24,57.09
01-07-2024 04:45:00,57.09,57.277,57.055
01-07-2024 05:00:00,57.067,57.21,57.09
01-07-2024 05:15:00,57.077,57.261,57.054
01-07-2024 05:30:00,57.09,57.251,57.09
01-07-2024 05:45:00,57.09,57.275,57.09
01-07-2024 06:00:00,57.09,57.225,57.068
01-07-2024 06:15:00,57.09,57.26,57.041
01-07-2024 06:30:00,57.09,57.305,57.068
01-07-2024 06:45:00,57.09,57.32,57.046
01-07-2024 07:00:00,57.09,57.265,57.081
01-07-2024 07:15:00,57.09,57.251,57.037
01-07-2024 07:30:00,57.09,57.254,57.05
01-07-2024 07:45:00,22.358,22.522,22.439
01-07-2024 08:00:00,-0.517,-0.399,-0.41
01-07-2024 08:15:00,-11.013,-10.755,-10.924
01-07-2024 08:30:00,-25.318,-25.262,-25.137
01-07-2024 08:45:00,-38.588,-39.009,-38.347
01-07-2024 09:00:00,-56.249,-57.232,-56.475
01-07-2024 09:15:00,-60.31,-60.291,-60.2
01-07-2024 09:30:00,-60.31,-60.31,-60.23
01-07-2024 09:45:00,-60.31,-60.244,-60.219
01-07-2024 10:00:00,-59.538,-59.468,-59.482
01-07-2024 10:15:00,-55.22,-55.171,-54.932
01-07-2024 10:30:00,-50.145,-50.096,-49.86
01-07-2024 10:45:00,-44.137,-44.359,-44.48
01-07-2024 11:00:00,-38.331,-38.307,-37.693
01-07-2024 11:15:00,-31.08,-30.978,-31.281
01-07-2024 11:30:00,-23.681,-23.62,-23.762
01-07-2024 11:45:00,-16.066,-16.166,-15.547
01-07-2024 12:00:00,-7.346,-7.292,-7.453
01-07-2024 12:15:00,1.096,1.287,0.966
01-07-2024 12:30:00,9.319,9.358,9.908
01-07-2024 12:45:00,18.235,18.155,17.908
01-07-2024 13:00:00,25.726,25.775,25.767
01-07-2024 13:15:00,32.72,32.855,33.144
01-07-2024 13:30:00,40.085,39.745,39.791
01-07-2024 13:45:00,45.831,45.83,45.671
01-07-2024 14:00:00,51.12,51.321,51.562
01-07-2024 14:15:00,56.317,56.274,56.382
01-07-2024 14:30:00,59.394,59.394,59.288
01-07-2024 14:45:00,59.56,59.56,59.44
01-07-2024 15:00:00,59.56,59.56,59.467
01-07-2024 15:15:00,59.506,59.51,59.387
01-07-2024 15:30:00,50.495,50.638,50.415
01-07-2024 15:45:00,33.243,33.378,33.298
01-07-2024 16:00:00,22.109,22.613,22.545
01-07-2024 16:15:00,6.032,5.98,6.109
01-07-2024 16:30:00,-0.25,-0.36,-0.177
01-07-2024 16:45:00,35.12,35.145,35.143
01-07-2024 17:00:00,57.21,57.32,57.21
01-07-2024 17:15:00,57.21,57.32,57.21
01-07-2024 17:30:00,57.21,57.32,57.21
01-07-2024 17:45:00,57.21,57.32,57.21
01-07-2024 18:00:00,57.21,57.32,57.21
01-07-2024 18:15:00,57.21,57.32,57.21
01-07-2024 18:30:00,57.21,57.32,57.21
01-07-2024 18:45:00,57.21,57.32,57.21
01-07-2024 19:00:00,57.21,57.32,57.21
01-07-2024 19:15:00,57.21,57.32,57.21
01-07-2024 19:30:00,57.21,57.32,57.21
01-07-2024 19:45:00,57.21,57.32,57.21
01-07-2024 20:00:00,57.21,57.32,57.21
01-07-2024 20:15:00,57.21,57.32,57.21
01-07-2024 20:30:00,57.21,57.32,57.21
01-07-2024 20:45:00,57.21,57.32,57.21
01-07-2024 21:00:00,57.21,57.32,57.21
01-07-2024 21:15:00,57.21,57.32,57.21
01-07-2024 21:30:00,57.21,57.32,57.21
01-07-2024 21:45:00,57.21,57.32,57.21
01-07-2024 22:00:00,57.21,57.32,57.21
01-07-2024 22:15:00,57.21,57.32,57.21
01-07-2024 22:30:00,57.21,57.32,57.21
01-07-2024 22:45:00,57.21,57.32,57.21
01-07-2024 23:00:00,57.21,57.32,57.21
01-07-2024 23:15:00,57.21,57.32,57.21
01-07-2024 23:30:00,57.21,57.32,57.21
01-07-2024 23:45:00,57.21,57.32,57.21
01-08-2024 00:00:00,57.21,57.32,57.21
01-08-2024 00:15:00,57.21,57.32,57.21
01-08-2024 00:30:00,57.21,57.32,57.21
01-08-2024 00:45:00,57.21,57.32,57.21
01-08-2024 01:00:00,57.21,57.32,57.21
01-08-2024 01:15:00,57.21,57.32,57.21
01-08-2024 01:30:00,57.21,57.32,57.21
01-08-2024 01:45:00,57.21,57.32,57.21
01-08-2024 02:00:00,57.21,57.32,57.21
01-08-2024 02:15:00,57.21,57.32,57.21
01-08-2024 02:30:00,57.21,57.32,57.21
01-08-2024 02:45:00,57.21,57.32,57.21
01-08-2024 03:00:00,57.21,57.32,57.21
01-08-2024 03:15:00,57.21,57.32,57.21
01-08-2024 03:30:00,57.21,57.32,57.21
01-08-2024 03:45:00,57.21,57.32,57.21
01-08-2024 04:00:00,57.21,57.32,57.21
01-08-2024 04:15:00,57.21,57.32,57.21
01-08-2024 04:30:00,57.21,57.32,57.21
01-08-2024 04:45:00,57.21,57.32,57.21
01-08-2024 05:00:00,57.21,57.32,57.21
01-08-2024 05:15:00,57.21,57.32,57.21
01-08-2024 05:30:00,57.21,57.32,57.21
01-08-2024 05:45:00,57.21,57.32,57.21
01-08-2024 06:00:00,57.21,57.32,57.21
01-08-2024 06:15:00,57.21,57.32,57.21
01-08-2024 06:30:00,57.21,57.32,57.21
