timestamp_local,apparent_zenith,zenith,apparent_elevation,elevation,azimuth,equation_of_time
2024-04-28 00:00:00,123.16312338314151,123.16312338314151,-33.1631233831415,-33.1631233831415,5.265271196067488,2.5518990573473275
2024-04-28 00:15:00,122.80199958384588,122.80199958384588,-32.80199958384588,-32.80199958384588,9.576276228443305,2.5533948897136725
2024-04-28 00:30:00,122.2366389641999,122.2366389641999,-32.236638964199905,-32.236638964199905,13.833719146181863,2.5548897626795224
2024-04-28 00:45:00,121.47317561928442,121.47317561928442,-31.473175619284415,-31.473175619284415,18.01675341393502,2.556383676128462
2024-04-28 01:00:00,120.51953217084292,120.51953217084292,-30.51953217084292,-30.51953217084292,22.107640333102495,2.5578766296966933
2024-04-28 01:15:00,119.38505723391681,119.38505723391681,-29.385057233916815,-29.385057233916815,26.092209836022903,2.5593686231659376
2024-04-28 01:30:00,118.08014036026229,118.08014036026229,-28.080140360262295,-28.080140360262295,29.96003395216087,2.5608596564488835
2024-04-28 01:45:00,116.61583659139865,116.61583659139865,-26.615836591398654,-26.615836591398654,33.70434923414916,2.562349729181733
2024-04-28 02:00:00,115.00352482774457,115.00352482774457,-25.003524827744563,-25.003524827744563,37.3217875355013,2.563838841218967
2024-04-28 02:15:00,113.25461706472544,113.25461706472544,-23.254617064725434,-23.254617064725434,40.811978607959986,2.5653269923495827
2024-04-28 02:30:00,111.38032555323352,111.38032555323352,-21.380325553233515,-21.380325553233515,44.17708930229719,2.566814182282542
