Timestamp (UTC),poa_global,poa_direct,poa_diffuse,cell_temperature,precipitable_water
2024-01-01 18:45:00,103.2646716284175,0.0,103.2646716284175,0.6218888159003315,0.6000000000000001
2024-01-01 19:00:00,74.88925130459732,0.0,74.88925130459732,0.613628263566228,0.6000000000000001
2024-01-01 19:15:00,63.75962161751545,0.0,63.75962161751545,0.022859374818195333,0.6000000000000001
2024-01-01 19:30:00,73.205491486777,0.0,73.205491486777,-0.13318253387513934,0.6000000000000001
2024-01-01 19:45:00,84.89453994024697,0.6688669393314874,84.22567300091548,0.05803341834519382,0.6000000000000001
2024-01-01 20:00:00,62.629517378029,0.0,62.629517378029,0.2934458903614723,0.6000000000000001
2024-01-01 20:15:00,63.292433479066794,0.0,63.292433479066794,-0.20314217642008647,0.6000000000000001
2024-01-01 20:30:00,83.97260865016665,0.4325402099406169,83.54006844022604,-0.3883568231094032,0.6000000000000001
2024-01-01 20:45:00,67.83565450235712,0.0,67.83565450235712,-0.02711640980090424,0.6000000000000001
2024-01-01 21:00:00,53.73654462011557,0.0,53.73654462011557,-0.5870270652520939,0.6000000000000001
2024-01-01 21:15:00,32.99052804325903,0.0,32.99052804325903,-1.1014866486725938,0.6000000000000001
2024-01-01 21:30:00,25.99253724620409,0.0,25.99253724620409,-1.9410387401477174,0.6000000000000001
2024-01-01 21:45:00,30.991102101243335,0.0,30.991102101243335,-2.4826000654108293,0.6000000000000001
2024-01-01 22:00:00,24.992824275196238,0.0,24.992824275196238,-2.739146074309061,0.6000000000000001
2024-01-01 22:15:00,17.99483347814129,0.0,17.99483347814129,-3.2650842324155005,0.6000000000000001
2024-01-01 22:30:00,0.0,0.0,0.0,-3.6506683610132513,0.6000000000000001
2024-01-01 22:45:00,0.0,0.0,0.0,-4.3,0.6000000000000001
2024-01-01 23:00:00,0.0,0.0,0.0,-4.5,0.6000000000000001
2024-01-01 23:15:00,0.0,0.0,0.0,-4.7,0.6000000000000001
2024-01-01 23:30:00,0.0,0.0,0.0,-4.8,0.6000000000000001
2024-01-01 23:45:00,0.0,0.0,0.0,-4.9,0.6000000000000001
2024-01-02 00:00:00,0.0,0.0,0.0,-5.0,0.6000000000000001
2024-01-02 00:15:00,0.0,0.0,0.0,-5.1,0.6000000000000001
2024-01-02 00:30:00,0.0,0.0,0.0,-5.2,0.6000000000000001
2024-01-02 00:45:00,0.0,0.0,0.0,-5.2,0.6000000000000001
2024-01-02 01:00:00,0.0,0.0,0.0,-5.3,0.6000000000000001
2024-01-02 01:15:00,0.0,0.0,0.0,-5.4,0.6000000000000001
2024-01-02 01:30:00,0.0,0.0,0.0,-5.5,0.6000000000000001
2024-01-02 01:45:00,0.0,0.0,0.0,-5.6,0.6000000000000001
2024-01-02 02:00:00,0.0,0.0,0.0,-5.7,0.6000000000000001
2024-01-02 02:15:00,0.0,0.0,0.0,-5.8,0.6000000000000001
2024-01-02 02:30:00,0.0,0.0,0.0,-5.8,0.6000000000000001
2024-01-02 02:45:00,0.0,0.0,0.0,-5.9,0.6000000000000001
2024-01-02 03:00:00,0.0,0.0,0.0,-5.9,0.6000000000000001
2024-01-02 03:15:00,0.0,0.0,0.0,-6.0,0.6000000000000001
2024-01-02 03:30:00,0.0,0.0,0.0,-6.0,0.6000000000000001
2024-01-02 03:45:00,0.0,0.0,0.0,-6.1,0.6000000000000001
2024-01-02 04:00:00,0.0,0.0,0.0,-6.1,0.6000000000000001
2024-01-02 04:15:00,0.0,0.0,0.0,-6.1,0.6000000000000001
2024-01-02 04:30:00,0.0,0.0,0.0,-6.1,0.6000000000000001
2024-01-02 04:45:00,0.0,0.0,0.0,-6.1,0.6000000000000001
2024-01-02 05:00:00,0.0,0.0,0.0,-6.2,0.6000000000000001
